seed,arm,inventory_sigma,max_drawdown,fills,final_pnl,t_stat,max_abs_inventory,quote_crossings
111,spread_matched,30.481211245618177,-19814.110931496674,341.0,-1303.6120556079024,-0.09655000603658395,100.0,0.0
111,skew_only,32.49826319974654,-11261.66700755847,592.0,5218.99493265613,0.5286371967838716,100.0,0.0
111,as,35.14731817649819,-14321.378228586309,354.0,1368.668030719701,0.12770328835578676,100.0,0.0
112,fixed,44.431893038672115,-13463.247374699626,520.0,-7454.612191048337,-0.6492877087794675,100.0,0.0
112,spread_matched,41.93557676961174,-9486.778856736724,318.0,-3816.000012712612,-0.38283303811132097,100.0,0.0
112,skew_only,44.09633472296762,-14418.850972999418,534.0,-9603.523024355942,-0.9319835716978024,100.0,0.0
112,as,43.95529710967724,-9650.24522385277,330.0,-5976.198343035803,-0.7067086745192861,100.0,0.0
113,fixed,65.5269937582978,-73140.22207170134,558.0,-37171.77600834523,-0.6246775985935734,100.0,0.0
113,spread_matched,49.39790760750905,-58224.47129581683,374.0,-25318.673274591456,-0.48489555170571197,100.0,0.0
113,skew_only,48.320957264938365,-46130.32356300787,580.0,-171.6804171699514,-0.0034616745000420526,100.0,0.0
113,as,47.88333479405961,-50365.71217123749,369.0,-3487.813911878422,-0.06956522010331238,100.0,0.0
114,fixed,56.18431588085771,-33119.14726738744,518.0,1631.101064989709,0.062239293742659844,100.0,0.0
114,spread_matched,65.97505376276703,-35486.60263772117,324.0,-9589.439671241418,-0.35187756005241805,100.0,0.0
114,skew_only,46.982511969880875,-32218.752655887412,536.0,-2972.1027326602125,-0.1191827591488666,100.0,0.0
114,as,54.97061861576601,-34378.77167072333,336.0,-11754.039535633594,-0.47008348475653366,100.0,0.0
115,fixed,57.015260237939806,-4717.783631061493,563.0,-2239.2824192948315,-0.6555975152772942,100.0,0.0
115,spread_matched,37.74465281334563,-3603.5634832810533,369.0,-2790.307019988805,-0.9124841871297228,100.0,0.0
115,skew_only,49.05750874229143,-3773.7982825410436,577.0,-1485.9902685386803,-0.49604708869381897,100.0,0.0
115,as,36.6241395803369,-4013.0471389756394,372.0,-2941.327560215404,-0.9634971312749407,100.0,0.0
116,fixed,54.28558164927406,-1494.3461638074764,545.0,631.9857724202114,0.3817496754019235,100.0,0.0
116,spread_matched,39.940129393881534,-1444.9720372259696,354.0,3031.147963726224,2.3320552287638967,100.0,0.0
116,skew_only,50.175232774746554,-1370.3439286455562,553.0,-153.97187018864105,-0.10046454307580618,100.0,0.0
116,as,42.10364335779031,-1327.5586364139647,359.0,2524.888059733901,2.183102918150151,100.0,0.0
117,fixed,44.893985521448194,-2335.711062400489,523.0,6393.737659847699,1.4165674189920918,100.0,0.0
117,spread_matched,42.61792907920327,-11802.758358051673,303.0,-5075.997145322884,-0.5960018210539498,100.0,0.0
117,skew_only,43.15158727092203,-2600.7173000670255,531.0,5957.351212229703,1.4280192683900301,100.0,0.0
117,as,38.1642868530253,-5140.041894027479,309.0,-981.0446334474552,-0.20628650068876705,100.0,0.0
118,fixed,53.6782394551088,-54177.33990777318,554.0,-6819.460480231207,-0.19267880319286548,100.0,0.0
118,spread_matched,47.48820333514419,-45193.090364425305,335.0,-20015.130579595923,-0.5820463374814294,100.0,0.0
118,skew_only,44.894272229316734,-28643.84199292992,566.0,13868.365189534514,0.5684406308417109,100.0,0.0
118,as,38.48319654082805,-32782.59568913771,339.0,-4958.849347457704,-0.20047407213227278,90.0,0.0
119,fixed,63.630462759593385,-18600.512243621233,491.0,605.1373516107244,0.04107821514739709,100.0,0.0
119,spread_matched,71.07073799391702,-21846.546211126366,334.0,1756.637714740886,0.08818296899955687,100.0,0.0
119,skew_only,58.08648723240199,-14665.420795928625,515.0,-270.60771077395134,-0.02154963476224978,100.0,0.0
119,as,62.822171595703374,-19477.283394313126,343.0,-3869.141936090023,-0.24938707419013695,100.0,0.0
120,fixed,48.26903760175875,-5802.231479088975,542.0,-5353.992469459329,-1.5120625422835414,100.0,0.0
120,spread_matched,32.89787835104264,-5529.88059689648,325.0,-4626.087464078047,-1.1980765890633218,100.0,0.0
120,skew_only,38.76793809322337,-4619.937997179778,562.0,-4373.966411232366,-1.5359556884101442,100.0,0.0
120,as,41.5756774568978,-4359.886926344917,344.0,-3533.7497592691443,-1.1938163841217038,100.0,0.0
121,fixed,53.49504111597635,-5828.576512155105,589.0,905.2292196128546,0.14109863146523371,100.0,0.0
121,spread_matched,46.782834074049,-3993.283336017502,357.0,3782.305189626676,0.6757801771601312,100.0,0.0
121,skew_only,47.33968059672562,-5828.614068155103,599.0,-109.35895348989925,-0.0179353455108316,100.0,0.0
121,as,51.59437318157863,-4437.58700664274,353.0,5064.786740281396,0.8313054667096542,100.0,0.0
122,fixed,52.80749945793684,-71236.42112414258,577.0,17792.11153543771,0.3748047314477537,100.0,0.0
122,spread_matched,59.82777117693755,-86141.15299273035,341.0,-12327.768611633666,-0.2589274488881249,100.0,0.0
122,skew_only,51.10501884355391,-66815.26320135119,581.0,33019.42430916647,0.7178580826414971,100.0,0.0
122,as,54.610671109225535,-76201.05979947397,350.0,-12323.837907932533,-0.29562562701616807,100.0,0.0
123,fixed,29.160803761213444,-13027.059781581065,489.0,3397.6435695532964,0.1828330834979181,100.0,0.0
123,spread_matched,30.04706759402654,-12766.664664974804,313.0,4548.573061153236,0.26716464076907787,100.0,0.0
123,skew_only,29.389627489983603,-9970.575714294604,525.0,6131.5213200379,0.4244113205755301,100.0,0.0
123,as,30.204221956541108,-10113.02276343137,326.0,7036.007848589708,0.5350582576995522,100.0,0.0
124,fixed,65.31536284826105,-98289.45405357014,578.0,5295.041937167556,0.05596455468599958,100.0,0.0
124,spread_matched,36.63627470144856,-75378.12583119134,344.0,84702.05088219167,0.846651439908198,100.0,0.0
124,skew_only,54.37497626666149,-82714.30079857889,600.0,-14099.94693281165,-0.17137517451154471,100.0,0.0
124,as,34.405776201097396,-58599.26960972925,354.0,50499.52710202207,0.6163095475670236,100.0,0.0
125,fixed,46.63145538153404,-2196.699174924399,576.0,2521.9352557982725,1.3946296915423446,100.0,0.0
125,spread_matched,37.734118195606484,-2574.275759275108,353.0,36.57425841582621,0.02147088950036102,100.0,0.0
125,skew_only,39.81359566781177,-1581.818513595278,581.0,1694.474892830963,1.165275560205807,100.0,0.0
125,as,34.1230004395862,-1687.3844458412302,355.0,647.4769576269291,0.47302994735415266,100.0,0.0
126,fixed,39.732071428507226,-3174.217069118614,591.0,5925.361774883651,1.1972858842100345,100.0,0.0
126,spread_matched,54.391035575727,-5126.229034108284,375.0,3990.9578477051423,0.8558951012920963,100.0,0.0
126,skew_only,33.5338937643692,-2857.8140329847274,599.0,2891.2918478728157,0.912304411867437,100.0,0.0
126,as,47.7039986164682,-4774.916615296606,379.0,1904.2898407552489,0.497573024886587,100.0,0.0
127,fixed,54.169980902710314,-13458.08072609645,589.0,-10442.082450991413,-1.2803267779392504,100.0,0.0
127,spread_matched,39.31896392327753,-14471.092539338937,349.0,-12560.21271750289,-1.7679471462014023,100.0,0.0
127,skew_only,43.8628518794663,-9433.82004350951,591.0,-6604.602734336466,-0.9561663223411145,100.0,0.0
127,as,34.322850464377225,-8087.432896532728,359.0,-6692.2579843194735,-1.3714257904855822,100.0,0.0
128,fixed,42.631811549592875,-14955.200111031676,562.0,5751.954202795661,0.43287995616281877,100.0,0.0
128,spread_matched,35.36639533512004,-5445.061871183951,340.0,9900.137891149634,1.421152016865108,100.0,0.0
128,skew_only,42.12740171194991,-14756.877698998382,570.0,5217.517240532081,0.4091254861855173,100.0,0.0
128,as,35.69064409617736,-4648.653693786557,348.0,10673.378470227395,1.5452751421187416,100.0,0.0
129,fixed,60.96387126815357,-22023.186556064036,526.0,-5592.0093945969775,-0.35278244117363916,100.0,0.0
129,spread_matched,60.978706701602,-19604.272955543594,324.0,-8537.45595864506,-0.5334560763917497,100.0,0.0
129,skew_only,52.50807080821004,-13096.65391659852,540.0,-4345.879845128573,-0.3635437410492892,100.0,0.0
129,as,50.989504008178,-12195.19104084521,326.0,-6995.751452898268,-0.6326338763625006,100.0,0.0
130,fixed,57.815442495928366,-6126.093063226654,523.0,1304.7801801836563,0.17411201023674697,100.0,0.0
130,spread_matched,49.50044418992621,-3877.971215622589,340.0,-234.35885274876546,-0.04426102894456307,100.0,0.0
130,skew_only,50.02492594697168,-4459.9095898326195,529.0,718.0651721753771,0.11522141486287996,100.0,0.0
130,as,45.80768804469398,-4855.315790760207,340.0,-1642.7850877839594,-0.318274493207921,100.0,0.0
131,fixed,52.156304690804156,-12462.969487953138,539.0,7249.154162722276,0.4661360706802448,100.0,0.0
131,spread_matched,49.694554540714016,-9186.924838329485,331.0,149.58374046698827,0.010696872751327682,100.0,0.0
131,skew_only,45.255199524474534,-9686.709267971408,547.0,10797.823573268284,0.7895663008549574,100.0,0.0
131,as,46.65558191685106,-9677.513313604548,337.0,4519.654698920751,0.328162434580911,100.0,0.0
132,fixed,50.48966206066347,-61220.25851611381,525.0,223969.06929192186,2.218362373061972,100.0,0.0
132,spread_matched,42.63624016022051,-88975.2939034461,333.0,113324.93162127287,1.0392506569318765,100.0,0.0
132,skew_only,48.29498524691771,-60351.99940441908,539.0,221354.436372685,2.45046443244611,100.0,0.0
132,as,42.72222811371148,-72089.96565793954,349.0,111028.89713431633,1.2151284955625452,100.0,0.0
133,fixed,53.70249505376822,-7581.792871352573,581.0,5466.971081158658,0.7257613242895388,100.0,0.0
133,spread_matched,46.401492044976315,-7854.09052910032,376.0,3305.063724517696,0.4557305469954711,100.0,0.0
133,skew_only,46.373515889999105,-5214.84049908509,588.0,5652.125665637431,0.8573523425183391,100.0,0.0
133,as,47.11726136990562,-6016.52503651501,382.0,3753.613377456501,0.5681480538306737,100.0,0.0
134,fixed,55.04656914831296,-226033.15713323726,578.0,221266.98854873865,0.8990066556421049,100.0,0.0
134,spread_matched,52.49236972170336,-226108.034003469,368.0,222494.20589924214,0.8946605837914348,100.0,0.0
134,skew_only,50.85885110774721,-211392.02953055355,596.0,205636.0370534085,0.9761426682719017,100.0,0.0
134,as,48.04296373039449,-226108.04661276896,368.0,198252.88945546054,0.8036730923226937,100.0,0.0
135,fixed,45.18008410793411,-8906.653625261873,576.0,-801.1004994476391,-0.14494724472299822,100.0,0.0
135,spread_matched,52.24606319140227,-5737.336209030976,349.0,-3847.1977311703986,-1.1572868585901925,100.0,0.0
135,skew_only,43.526655913359576,-6344.3297905785475,588.0,-2623.852993257059,-0.6366240064268828,100.0,0.0
135,as,45.02683865207506,-4056.896254181479,351.0,-2017.5792445426619,-0.67223745977538,100.0,0.0
136,fixed,56.3919716892396,-7295.901716532797,559.0,9419.405986144156,0.7378488018278084,100.0,0.0
136,spread_matched,38.89557608520536,-9324.630457825584,363.0,2487.4739716101362,0.20568672345552486,100.0,0.0
136,skew_only,51.57828681722571,-7079.5610864798155,569.0,2325.7822903457586,0.21336614465211784,100.0,0.0
136,as,43.340534272202966,-7746.338815271941,365.0,3375.203058712072,0.3256197141253213,100.0,0.0
137,fixed,51.25177826183205,-4771.22487552157,538.0,-2477.9129465170017,-0.7114009634084237,100.0,0.0
137,spread_matched,47.214988086411715,-3075.911994970357,355.0,-1653.9007356733714,-0.6505862448009812,100.0,0.0
137,skew_only,45.010902668131415,-3474.5724165504134,547.0,-993.0798604195448,-0.34802362740667514,100.0,0.0
137,as,37.85068875198971,-2625.528719549729,356.0,-1462.5154852711585,-0.6126940572105377,100.0,0.0
138,fixed,42.000196559063866,-45281.329769500095,526.0,-22949.841604680994,-0.8309840169858056,100.0,0.0
138,spread_matched,38.43571797169919,-28182.218887989347,347.0,-16365.071829909593,-0.8597593907339645,100.0,0.0
138,skew_only,40.62455354831607,-39158.892403033635,542.0,-18792.541620044496,-0.7065190112495755,100.0,0.0
138,as,38.794789134624764,-25957.325028401796,348.0,-12370.605444164474,-0.6360673968082488,90.0,0.0
139,fixed,34.85222380279342,-14278.892133522606,580.0,-12310.918634434078,-1.6357911808014942,100.0,0.0
139,spread_matched,35.260200283038664,-6866.560382999473,338.0,-4496.60620338187,-0.8778183186646359,100.0,0.0
139,skew_only,30.402224112719118,-10417.405996073985,577.0,-6543.375580910674,-0.9225824762076036,100.0,0.0
139,as,27.795971488688785,-10775.815273168904,345.0,-5888.978739350841,-0.7988791380136339,100.0,0.0
140,fixed,39.26211343012497,-3940.7644482319947,569.0,637.8132531860763,0.17502540308483489,100.0,0.0
140,spread_matched,33.69097432547774,-5374.170116246777,359.0,5710.412231082877,1.0889020629959316,100.0,0.0
140,skew_only,43.17696589618127,-3769.5435788226105,577.0,203.3038964942096,0.06294145809812207,100.0,0.0
140,as,40.60813848232888,-4687.569869181995,373.0,3354.622507005969,0.792445852616652,100.0,0.0
141,fixed,47.87331740124137,-4095.190813054337,565.0,5282.217474684456,1.283677788349625,100.0,0.0
141,spread_matched,33.40864462979604,-1875.4933380439707,332.0,4483.635376629851,1.9157550684024673,100.0,0.0
141,skew_only,45.930778351776276,-2907.494437913472,567.0,2734.4833414685795,0.9712594485253383,100.0,0.0
141,as,30.955843890936002,-1424.6407276735526,346.0,3578.3489539799402,1.82768714219065,100.0,0.0
142,fixed,36.724623674041915,-6917.725677906557,584.0,-3577.348336921993,-0.7278953349720438,100.0,0.0
142,spread_matched,31.27108618196688,-5105.576467791677,354.0,-1481.09397361541,-0.3074032192665359,100.0,0.0
142,skew_only,33.02535486561802,-6036.087420169408,588.0,-3595.3641223417862,-0.8184547528806975,100.0,0.0
142,as,32.367474399464655,-4078.5070374764678,354.0,-1443.8592024923305,-0.3448815829351373,100.0,0.0
143,fixed,31.558355961614982,-85253.91535057501,574.0,-42498.24923299971,-1.2187757432358306,100.0,0.0
143,spread_matched,37.13120902960204,-87789.13344586789,342.0,-31716.672219944016,-0.8468271013844028,100.0,0.0
143,skew_only,42.58159507345867,-79908.18549916428,594.0,-73623.26472536166,-2.6684097233363295,100.0,0.0
143,as,35.908027180562286,-76186.5792147138,360.0,-53588.137324580384,-1.9881432846000993,100.0,0.0
144,fixed,35.376165860646914,-6441.301327663939,536.0,-4634.3094513379365,-1.3164070722707562,100.0,0.0
144,spread_matched,26.597803499537324,-5878.133287285019,333.0,-5140.0124305721365,-1.7946793973406243,100.0,0.0
144,skew_only,32.95036266871732,-4186.3940130712,571.0,-2644.3441551718265,-1.1450735426423337,100.0,0.0
144,as,27.376821656284356,-5036.099681957145,343.0,-4242.6939713582515,-1.5519248789362723,100.0,0.0
145,fixed,55.77753440230215,-9808.4529077369,551.0,11908.285231008103,0.8464164857356112,100.0,0.0
145,spread_matched,39.80338473044723,-9933.088567513398,347.0,10742.811593965267,0.7299506673531486,100.0,0.0
145,skew_only,50.6934974528292,-8796.103533396177,575.0,3420.4926195532043,0.2980637227066862,100.0,0.0
145,as,39.742799901365785,-5315.021555233844,367.0,11402.587081016261,1.0377847083857241,100.0,0.0
146,fixed,51.89718334360739,-22205.594416642514,556.0,-2783.769335638437,-0.169784794133502,100.0,0.0
146,spread_matched,36.19158729594489,-27373.779951028697,333.0,-3510.889699699152,-0.165158567158786,100.0,0.0
146,skew_only,51.778221280766296,-19060.20594028078,568.0,1220.057362854601,0.07958001513236589,100.0,0.0
146,as,38.15311672720854,-27374.02778322871,345.0,-3425.9166274861777,-0.16840838063041616,100.0,0.0
147,fixed,38.352058614890545,-7019.45297592357,552.0,-4095.388839004625,-1.2063352840345127,100.0,0.0
147,spread_matched,48.81503043121043,-3429.292758628758,344.0,2327.340459511192,0.4626453036976877,100.0,0.0
147,skew_only,40.59034751021479,-6554.868657811436,568.0,-4578.998860118842,-1.3428588114536204,100.0,0.0
147,as,37.4121424139276,-4024.021845269681,344.0,-816.1344793941993,-0.2382598698993574,100.0,0.0
148,fixed,63.63212006526265,-22395.33786310482,576.0,-13360.957830725672,-1.0222990727855668,100.0,0.0
148,spread_matched,54.89168089064135,-17476.008446730928,375.0,-5969.616512625048,-0.4907084566080186,100.0,0.0
148,skew_only,55.3795357058905,-14626.324793528689,599.0,-6843.923192653039,-0.6267978982619063,100.0,0.0
148,as,50.95287994804612,-16133.592204770524,380.0,-8553.209429617935,-0.7798931534616287,100.0,0.0
149,fixed,47.357045684881996,-21272.423201882342,526.0,-14731.197972495045,-1.0973411426067503,100.0,0.0
149,spread_matched,29.317506698217027,-12812.9842242343,330.0,-6742.373509982994,-0.887796373516565,100.0,0.0
149,skew_only,47.01721518763101,-17874.584451885738,540.0,-12582.272311485196,-1.215098940702618,100.0,0.0
149,as,31.94845146482064,-10155.391538152915,328.0,-4084.99287820161,-0.6399815652066136,100.0,0.0
150,fixed,49.27518304380005,-4743.928626469445,548.0,-1194.4091972129418,-0.24548757017732595,100.0,0.0
150,spread_matched,37.22401327100558,-3464.461845540346,339.0,-561.6647674727401,-0.12341363748185334,100.0,0.0
150,skew_only,46.406412821936584,-3472.333095332745,558.0,-261.6061181635123,-0.05945476870186152,100.0,0.0
150,as,39.28251718003825,-3237.7681656920827,351.0,-1088.7745448761918,-0.28533238244399023,100.0,0.0
151,fixed,46.31644061237867,-5076.84917078623,554.0,6937.2888495963525,1.2144040544122576,100.0,0.0
151,spread_matched,36.24173559585689,-5925.320973167208,332.0,6397.92334255065,1.100058759065344,100.0,0.0
151,skew_only,44.30446654683927,-5385.568289515345,560.0,5733.457616051301,1.0377851216248497,100.0,0.0
151,as,33.82097915495647,-4679.5870696643315,345.0,5596.228211217401,1.3251475163990007,90.0,0.0
152,fixed,43.308164576670755,-14813.610684572963,532.0,18736.927529294706,1.3095529380514328,100.0,0.0
152,spread_matched,31.214916882798196,-15945.46828805502,339.0,10689.74555518321,0.6802970472259238,100.0,0.0
152,skew_only,40.71839245353382,-11479.256423863262,551.0,16647.294760128312,1.4219735379417082,100.0,0.0
152,as,34.746299025939436,-12741.831524460102,360.0,9986.741411770698,0.7525767306843975,100.0,0.0
153,fixed,46.55594101723216,-4157.306187794662,524.0,666.2760999026164,0.20110260057326404,100.0,0.0
153,spread_matched,29.815843036882253,-14527.726401009295,320.0,-4815.4431245458745,-0.5492066032089521,100.0,0.0
153,skew_only,41.55292028245428,-3804.7664765955383,534.0,474.04525818366733,0.1532204493554633,100.0,0.0
153,as,29.720280954257483,-8511.144957464074,336.0,-268.0914129991294,-0.03835789747625033,100.0,0.0
154,fixed,50.17753537191718,-6716.328411591492,596.0,-2526.387656879297,-0.5201362046401536,100.0,0.0
154,spread_matched,34.384507776031924,-4752.704659030798,374.0,-4266.0472006689015,-1.9536806959993098,100.0,0.0
154,skew_only,44.08514025156323,-4167.333063116244,600.0,-1673.7176980591867,-0.50233763041504,100.0,0.0
154,as,32.971997270411144,-4354.005948770441,377.0,-4001.5363241917476,-1.7416797749958297,80.0,0.0
155,fixed,52.90591572782764,-4992.303588993253,523.0,-1859.656385151882,-0.44586254172125966,100.0,0.0
155,spread_matched,41.28959644995334,-2780.6427541704197,319.0,-1027.9213577629716,-0.31807316063990093,100.0,0.0
155,skew_only,42.94460389851093,-3921.003851989955,531.0,-1605.6611156005404,-0.5200903352725077,100.0,0.0
155,as,42.0696177306141,-2727.0201996429532,324.0,-1183.7664408992157,-0.40417360695804905,100.0,0.0
156,fixed,59.10489519489904,-14438.761832087534,571.0,10.184720604323047,0.000789872298781446,100.0,0.0
156,spread_matched,51.947740807469195,-9579.30751020263,349.0,-8088.06248100236,-0.9384595940716474,100.0,0.0
156,skew_only,54.184429857662984,-12012.973896649415,569.0,-781.7282260725838,-0.07125162328601232,100.0,0.0
156,as,49.48291178780812,-10150.033183515465,351.0,-8391.764071822081,-1.058984404074673,100.0,0.0
157,fixed,59.07217347448797,-16395.05345135922,585.0,-12994.115968065757,-1.1540226654760468,100.0,0.0
157,spread_matched,50.32822245023164,-12938.637886437436,362.0,6561.825568320751,0.43521820470874234,100.0,0.0
157,skew_only,56.15651797431888,-14808.50315799108,591.0,-12190.651279077783,-1.1466713914156277,100.0,0.0
157,as,44.107963895423694,-13114.355946146767,375.0,3723.484213815511,0.27358816841406924,100.0,0.0
158,fixed,55.151970952994965,-12132.165113770268,602.0,1744.6959857450593,0.1952626060551906,100.0,0.0
158,spread_matched,43.69060086563242,-12469.32769064291,367.0,1602.7058723971986,0.18005076814857016,100.0,0.0
158,skew_only,51.54133214227199,-12040.954727735092,620.0,2512.105652020889,0.2883318449561811,100.0,0.0
158,as,43.2400274629885,-11596.278032416194,371.0,4042.202496076351,0.4773415467817475,100.0,0.0
159,fixed,41.1849904576898,-4077.9541803018783,519.0,4153.132776759014,0.6830071333366124,100.0,0.0
159,spread_matched,52.45699095449528,-4677.409009308995,350.0,-474.13888089326247,-0.09321587977651659,100.0,0.0
159,skew_only,39.138786848853655,-3167.170236213025,534.0,4315.627963507646,0.7951203230277085,100.0,0.0
159,as,45.93305649529541,-3572.6940748841416,353.0,1052.3479572048927,0.23991909068216258,100.0,0.0
160,fixed,47.145637751546005,-19887.501963848106,564.0,-13372.358731055261,-0.9133174903501101,100.0,0.0
160,spread_matched,35.80193680515064,-13020.289923362838,342.0,-6835.264105268285,-0.6881914283986944,90.0,0.0
160,skew_only,43.19375129576036,-26345.359633428798,562.0,-19714.700478081304,-1.3210310528017075,100.0,0.0
160,as,35.075219229535826,-14146.522543177125,344.0,-8803.723729998039,-0.9144157198808378,90.0,0.0
161,fixed,53.808338377987475,-1614.2623039012497,555.0,6033.780744101457,1.8840867880123378,100.0,0.0
161,spread_matched,47.7123388548497,-1501.4161277846497,345.0,3980.6838332589637,1.3657868444329087,100.0,0.0
161,skew_only,50.48120046116178,-1550.3980405147854,572.0,5059.303452736367,1.852915235584153,100.0,0.0
161,as,43.43882061014088,-1325.7679759139241,351.0,3449.6568962883835,1.3713437727837667,90.0,0.0
162,fixed,51.03439223700033,-13592.799894029651,579.0,5723.3596697391185,0.4008041731918982,100.0,0.0
162,spread_matched,46.78169723299915,-10527.931632347361,352.0,17736.184154352544,1.1821758704900007,100.0,0.0
162,skew_only,44.570070630412964,-12036.688348673588,593.0,2988.329195614369,0.2291685478714414,100.0,0.0
162,as,40.42928201192794,-7654.360568426291,360.0,11357.65610059156,0.8875681290130983,100.0,0.0
163,fixed,49.59674824018204,-9710.333318424937,545.0,-3699.988220482049,-0.6094794572126875,100.0,0.0
163,spread_matched,56.63192029235809,-10215.323350862227,324.0,-6031.94013872659,-0.8159668700082101,100.0,0.0
163,skew_only,47.89190327184753,-7748.379114006174,559.0,-2582.2147274189833,-0.43607197355392624,100.0,0.0
163,as,49.56432422620125,-9534.64946583683,330.0,-5877.589159773761,-0.8778191000237162,100.0,0.0
164,fixed,57.31670240863478,-13476.471428564082,571.0,3397.476275150815,0.21758698607078414,100.0,0.0
164,spread_matched,55.73055176471878,-19479.122678827025,359.0,-1411.6426356038128,-0.08099309009639734,100.0,0.0
164,skew_only,53.077383658202294,-10496.645966619242,573.0,5721.857677376976,0.39899381772689796,100.0,0.0
164,as,57.458416955220756,-18992.249445678666,353.0,-1446.0817088641397,-0.0865917868632042,100.0,0.0
165,fixed,66.12479229456981,-6790.239665416371,528.0,27721.79356301633,2.067773057335073,100.0,0.0
165,spread_matched,58.38963712851793,-6627.069226617413,318.0,27000.480194105614,2.2594759284289183,100.0,0.0
165,skew_only,63.84584860427497,-6401.123907159023,548.0,28203.882619917167,2.2138198976504158,100.0,0.0
165,as,57.308721421787105,-5937.098363680046,330.0,30987.414111564853,2.6523203343507094,100.0,0.0
166,fixed,59.35224474272225,-19449.483929049227,541.0,-14981.551602802238,-1.1569338363660477,100.0,0.0
166,spread_matched,54.90417943107792,-18376.963863523375,350.0,-16541.406517213032,-1.5507279502887996,100.0,0.0
166,skew_only,53.12915147073215,-22010.183978117042,553.0,-19007.979233923277,-1.6702161481764959,100.0,0.0
166,as,53.13398159370329,-17183.566435971894,349.0,-15838.355004150892,-1.6213744728053603,100.0,0.0
167,fixed,46.06828631499114,-22261.811717240467,562.0,1801.3459763589635,0.11117068985216665,100.0,0.0
167,spread_matched,37.41100239234442,-18110.345705475516,334.0,17310.508011422753,1.0113920539235042,100.0,0.0
167,skew_only,44.47708511132446,-21272.841987855005,576.0,3595.015375683288,0.24884790457115416,100.0,0.0
167,as,37.429278325930895,-21902.125033759552,342.0,8308.38452019015,0.5166888365353479,100.0,0.0
168,fixed,49.44415856296879,-20043.413592418885,584.0,5798.112661297786,0.21437748063691145,100.0,0.0
168,spread_matched,54.615236555378935,-35901.70949449562,372.0,-23046.715334554792,-1.1859497641546597,100.0,0.0
168,skew_only,48.89141682340572,-17610.750832035883,594.0,4619.200823500563,0.17922147771927507,100.0,0.0
168,as,50.223119735834814,-32218.51772185636,380.0,-18759.601705981135,-1.061929025527873,100.0,0.0
169,fixed,43.57135388073223,-5392.451992740176,562.0,581.5540970382631,0.08829676187751787,100.0,0.0
169,spread_matched,42.42240497661584,-5991.431007453651,353.0,61.89152367442284,0.008916703023368886,100.0,0.0
169,skew_only,38.68354274106755,-3373.2131819294314,560.0,503.74169989588665,0.09641653067822234,100.0,0.0
169,as,47.16241417696936,-3752.6265086316625,355.0,81.0694560796137,0.013784618752791867,100.0,0.0
170,fixed,53.13495964052292,-15572.725529366391,530.0,60367.18891134948,1.8166865069415752,100.0,0.0
170,spread_matched,41.087002275658904,-17441.418910746113,348.0,37108.37524190001,1.376561272933953,100.0,0.0
170,skew_only,49.12338001400148,-14534.952913884568,538.0,52519.58411981743,1.6217536260537513,100.0,0.0
170,as,39.890144634984715,-23778.633440596357,350.0,63977.66886282056,1.652193587635697,100.0,0.0
171,fixed,52.357907674008516,-52074.12565239743,532.0,-25488.54632019783,-0.5439067341874873,100.0,0.0
171,spread_matched,54.7501042556085,-48605.54720243004,332.0,-14028.921329543478,-0.27834951541184555,100.0,0.0
171,skew_only,44.03390057671476,-55337.536974854374,558.0,-28348.968256671593,-0.6930341948883836,100.0,0.0
171,as,52.089976684579156,-48035.15901421853,349.0,-18306.057751929322,-0.3744685365045603,100.0,0.0
172,fixed,57.14455298626458,-15209.168616287592,501.0,187.34903869902882,0.01702336725900013,100.0,0.0
172,spread_matched,56.407431770999814,-15303.120882057668,317.0,-5602.507241302114,-0.5023438013583821,100.0,0.0
172,skew_only,47.068167587022124,-12317.141008839302,522.0,-2004.9651142373723,-0.24221135482359726,100.0,0.0
172,as,52.19806079731315,-12574.351814470898,329.0,-4036.5859547936034,-0.4440187912175875,100.0,0.0
173,fixed,37.49478811781712,-7859.008948036845,554.0,2684.3838851370742,0.2895401921966441,100.0,0.0
173,spread_matched,35.48065375666012,-5884.502493874489,343.0,1700.4573482772375,0.22837852508037684,90.0,0.0
173,skew_only,39.96238370017485,-6838.6230471212575,572.0,-287.9247910462641,-0.03994072272965529,100.0,0.0
173,as,38.0321774817062,-5220.32723841762,341.0,-389.3512353635008,-0.07038324238572738,100.0,0.0
174,fixed,63.03951756636467,-3566.0483794058373,550.0,-2259.909232407828,-1.2422245272123242,100.0,0.0
174,spread_matched,65.5447358679551,-3424.820234037152,338.0,-2731.7309939628153,-1.3547574612277393,100.0,0.0
174,skew_only,59.37776047477709,-3098.195410309884,570.0,-2225.6380959308626,-1.3002372235902433,100.0,0.0
174,as,61.619189795063036,-3311.6754209544983,352.0,-2604.9417172234134,-1.4184303513974559,100.0,0.0
175,fixed,27.743311968833137,-30697.679031811593,534.0,-13644.115046863697,-0.7382358148833251,100.0,0.0
175,spread_matched,29.40312745270475,-24450.603590334656,364.0,-11015.638474927284,-0.6881732046323616,100.0,0.0
175,skew_only,37.12370234769156,-24965.7510665543,558.0,-17520.831981125077,-1.4025713600799106,100.0,0.0
175,as,36.61849975080902,-23567.93743490278,368.0,-16914.350569241433,-1.5193775347305165,100.0,0.0
176,fixed,55.80879850883729,-8840.659831421832,581.0,-6007.61309788809,-1.5633312195526732,100.0,0.0
